date,Subsidiary,Oil losses (bopd),Wells WWO,
21/07/2023 00:00,MIX,57.75,4,
21/07/2023 00:00,PE,0,0,
21/07/2023 00:00,SG,0,0,
21/07/2023 00:00,TOD,702.45,7,
21/07/2023 00:00,TIN,357,1,
21/07/2023 00:00,TOR,44.1,2,
21/07/2023 00:00,TOTO,162.75,2,
21/07/2023 00:00,KFC,1.05,2,
21/07/2023 00:00,WSK,288.75,2,
21/07/2023 00:00,US,0,0,
21/07/2023 00:00,VE,0,0,
21/07/2023 00:00,VIN,0,0,
21/07/2023 00:00,WE,0,0,
22/07/2023 00:00,,0,0,
22/07/2023 00:00,,0,0,
22/07/2023 00:00,AUN,0,0,
22/07/2023 00:00,BNR,0,0,
22/07/2023 00:00,BIR,1621.2,8,
22/07/2023 00:00,BS,0,0,
22/07/2023 00:00,BZ,0,0,
22/07/2023 00:00,CCS,0,0,
22/07/2023 00:00,CAD,1627.5,29,
22/07/2023 00:00,CG,3277.05,24,
22/07/2023 00:00,CMI,1117.2,14,
22/07/2023 00:00,COQ,1106.7,28,
22/07/2023 00:00,EC,0,0,
22/07/2023 00:00,EG,0,0,
22/07/2023 00:00,ER,0,0,
22/07/2023 00:00,SFR,0,0,
22/07/2023 00:00,GAE,1314.6,19,
22/07/2023 00:00,GUT,0,0,
22/07/2023 00:00,IQ,0,0,
22/07/2023 00:00,LH,0,0,
22/07/2023 00:00,MIX,57.75,4,
22/07/2023 00:00,PE,0,0,
22/07/2023 00:00,SG,0,0,
22/07/2023 00:00,TOD,438.9,5,
22/07/2023 00:00,TIN,357,1,
22/07/2023 00:00,TOR,44.1,2,
22/07/2023 00:00,TOTO,162.75,2,
22/07/2023 00:00,KFC,1.05,1,
22/07/2023 00:00,WSK,288.75,2,
22/07/2023 00:00,US,0,0,
22/07/2023 00:00,VE,0,0,
22/07/2023 00:00,VIN,0,0,
22/07/2023 00:00,WE,0,0,
23/07/2023 00:00,,0,0,
23/07/2023 00:00,,0,0,
23/07/2023 00:00,AUN,0,0,
23/07/2023 00:00,BNR,0,0,
23/07/2023 00:00,BIR,1621.2,8,
23/07/2023 00:00,BS,0,0,
23/07/2023 00:00,BZ,0,0,
23/07/2023 00:00,CCS,0,0,
23/07/2023 00:00,CAD,982.8,25,
23/07/2023 00:00,CG,3277.05,24,
23/07/2023 00:00,CMI,1117.2,14,
23/07/2023 00:00,COQ,1143.45,26,
23/07/2023 00:00,EC,0,0,
23/07/2023 00:00,EG,0,0,
23/07/2023 00:00,ER,0,0,
23/07/2023 00:00,SFR,0,0,
23/07/2023 00:00,GAE,1156.05,18,
23/07/2023 00:00,GUT,0,0,
23/07/2023 00:00,IQ,0,0,
23/07/2023 00:00,LH,0,0,
23/07/2023 00:00,MIX,57.75,4,
23/07/2023 00:00,PE,0,0,
23/07/2023 00:00,SG,0,0,
23/07/2023 00:00,TOD,677.25,6,
23/07/2023 00:00,TIN,357,1,
23/07/2023 00:00,TOR,44.1,2,
23/07/2023 00:00,TOTO,102.9,1,
23/07/2023 00:00,KFC,1.05,1,
23/07/2023 00:00,WSK,288.75,2,
23/07/2023 00:00,US,0,0,
23/07/2023 00:00,VE,0,0,
23/07/2023 00:00,VIN,0,0,
23/07/2023 00:00,WE,0,0,
24/07/2023 00:00,,0,0,
24/07/2023 00:00,,0,0,
24/07/2023 00:00,AUN,0,0,
24/07/2023 00:00,BNR,0,0,
24/07/2023 00:00,BIR,1621.2,8,
24/07/2023 00:00,BS,0,0,
24/07/2023 00:00,BZ,0,0,
24/07/2023 00:00,CCS,0,0,
24/07/2023 00:00,CAD,794.85,25,
24/07/2023 00:00,CG,3277.05,24,
24/07/2023 00:00,CMI,1117.2,14,
24/07/2023 00:00,COQ,959.7,23,
24/07/2023 00:00,EC,0,0,
24/07/2023 00:00,EG,0,0,
24/07/2023 00:00,ER,0,0,
24/07/2023 00:00,SFR,0,0,
24/07/2023 00:00,GAE,1063.65,18,
24/07/2023 00:00,GUT,0,0,
24/07/2023 00:00,IQ,0,0,
24/07/2023 00:00,LH,0,0,
24/07/2023 00:00,MIX,57.75,4,
24/07/2023 00:00,PE,0,0,
24/07/2023 00:00,SG,0,0,
24/07/2023 00:00,TOD,832.65,8,
24/07/2023 00:00,TIN,357,1,
24/07/2023 00:00,TOR,44.1,2,
24/07/2023 00:00,TOTO,31.5,1,
24/07/2023 00:00,KFC,1.05,2,
24/07/2023 00:00,WSK,288.75,2,
24/07/2023 00:00,US,0,0,
24/07/2023 00:00,VE,0,0,
24/07/2023 00:00,VIN,0,0,
24/07/2023 00:00,WE,0,0,
25/07/2023 00:00,,0,0,
25/07/2023 00:00,,0,0,
25/07/2023 00:00,AUN,0,0,
25/07/2023 00:00,BNR,0,0,
25/07/2023 00:00,BIR,1621.2,8,
25/07/2023 00:00,BS,0,0,
25/07/2023 00:00,BZ,0,0,
25/07/2023 00:00,CCS,0,0,
25/07/2023 00:00,CAD,1180.2,23,
25/07/2023 00:00,CG,3614.1,24,
25/07/2023 00:00,CMI,1057.35,13,
25/07/2023 00:00,COQ,1063.65,25,
25/07/2023 00:00,EC,0,0,
25/07/2023 00:00,EG,0,0,
25/07/2023 00:00,ER,0,0,
25/07/2023 00:00,SFR,0,0,
25/07/2023 00:00,GAE,1115.1,17,
25/07/2023 00:00,GUT,0,0,
25/07/2023 00:00,IQ,0,0,
25/07/2023 00:00,LH,0,0,
25/07/2023 00:00,MIX,57.75,4,
25/07/2023 00:00,PE,0,0,
25/07/2023 00:00,SG,0,0,
25/07/2023 00:00,TOD,961.8,8,
25/07/2023 00:00,TIN,357,1,
25/07/2023 00:00,TOR,50.4,4,
25/07/2023 00:00,TOTO,31.5,1,
25/07/2023 00:00,KFC,1.05,1,
25/07/2023 00:00,WSK,288.75,2,
25/07/2023 00:00,US,0,0,
25/07/2023 00:00,VE,0,0,
25/07/2023 00:00,VIN,0,0,
25/07/2023 00:00,WE,0,0,
26/07/2023 00:00,,0,0,
26/07/2023 00:00,,0,0,
26/07/2023 00:00,AUN,0,0,
26/07/2023 00:00,BNR,0,0,
26/07/2023 00:00,BIR,1621.2,8,
26/07/2023 00:00,BS,0,0,
26/07/2023 00:00,BZ,0,0,
26/07/2023 00:00,CCS,0,0,
26/07/2023 00:00,CAD,1211.7,24,
26/07/2023 00:00,CG,3264.45,23,
26/07/2023 00:00,CMI,953.4,13,
26/07/2023 00:00,COQ,1063.65,24,
26/07/2023 00:00,EC,0,0,
26/07/2023 00:00,EG,0,0,
26/07/2023 00:00,ER,0,0,
26/07/2023 00:00,SFR,0,0,
26/07/2023 00:00,GAE,850.5,16,
26/07/2023 00:00,GUT,0,0,
26/07/2023 00:00,IQ,0,0,
26/07/2023 00:00,LH,0,0,
26/07/2023 00:00,MIX,57.75,4,
26/07/2023 00:00,PE,0,0,
26/07/2023 00:00,SG,0,0,
26/07/2023 00:00,TOD,832.65,8,
26/07/2023 00:00,TIN,357,1,
26/07/2023 00:00,TOR,50.4,4,
26/07/2023 00:00,TOTO,31.5,1,
26/07/2023 00:00,KFC,1.05,1,
26/07/2023 00:00,WSK,0,0,
26/07/2023 00:00,US,0,0,
26/07/2023 00:00,VE,0,0,
26/07/2023 00:00,VIN,0,0,
26/07/2023 00:00,WE,0,0,
27/07/2023 00:00,,0,0,
27/07/2023 00:00,,0,0,
27/07/2023 00:00,AUN,0,0,
27/07/2023 00:00,BNR,0,0,
27/07/2023 00:00,BIR,1621.2,8,
27/07/2023 00:00,BS,0,0,
27/07/2023 00:00,BZ,0,0,
27/07/2023 00:00,CCS,0,0,
27/07/2023 00:00,CAD,1116.15,24,
27/07/2023 00:00,CG,3268.65,24,
27/07/2023 00:00,CMI,936.6,13,
27/07/2023 00:00,COQ,1064.7,25,
27/07/2023 00:00,EC,0,0,
27/07/2023 00:00,EG,0,0,
27/07/2023 00:00,ER,0,0,
27/07/2023 00:00,SFR,0,0,
27/07/2023 00:00,GAE,1088.85,16,
27/07/2023 00:00,GUT,0,0,
27/07/2023 00:00,IQ,0,0,
27/07/2023 00:00,LH,0,0,
27/07/2023 00:00,MIX,57.75,4,
27/07/2023 00:00,PE,0,0,
27/07/2023 00:00,SG,0,0,
27/07/2023 00:00,TOD,838.95,8,
27/07/2023 00:00,TIN,357,1,
27/07/2023 00:00,TOR,46.2,2,
27/07/2023 00:00,TOTO,31.5,1,
27/07/2023 00:00,KFC,1.05,2,
27/07/2023 00:00,WSK,42,1,
27/07/2023 00:00,US,0,0,
27/07/2023 00:00,VE,0,0,
27/07/2023 00:00,VIN,0,0,
27/07/2023 00:00,WE,0,0,
28/07/2023 00:00,,0,0,
28/07/2023 00:00,,0,0,
28/07/2023 00:00,AUN,0,0,
28/07/2023 00:00,BNR,0,0,
28/07/2023 00:00,BIR,1621.2,8,
28/07/2023 00:00,BS,0,0,
28/07/2023 00:00,BZ,0,0,
28/07/2023 00:00,CCS,0,0,
28/07/2023 00:00,CAD,1082.55,23,
28/07/2023 00:00,CG,3282.3,24,
28/07/2023 00:00,CMI,936.6,13,
28/07/2023 00:00,COQ,1081.5,25,
28/07/2023 00:00,EC,0,0,
28/07/2023 00:00,EG,0,0,
28/07/2023 00:00,ER,0,0,
28/07/2023 00:00,SFR,0,0,
28/07/2023 00:00,GAE,994.35,14,
28/07/2023 00:00,GUT,0,0,
28/07/2023 00:00,IQ,0,0,
28/07/2023 00:00,LH,0,0,
28/07/2023 00:00,MIX,57.75,4,
28/07/2023 00:00,PE,0,0,
28/07/2023 00:00,SG,0,0,
28/07/2023 00:00,TOD,1012.2,8,
28/07/2023 00:00,TIN,357,1,
28/07/2023 00:00,TOR,44.1,2,
28/07/2023 00:00,TOTO,31.5,1,
28/07/2023 00:00,KFC,1.05,1,
28/07/2023 00:00,WSK,165.9,1,
28/07/2023 00:00,US,0,0,
28/07/2023 00:00,VE,0,0,
28/07/2023 00:00,VIN,0,0,
28/07/2023 00:00,WE,0,0,
29/07/2023 00:00,,0,0,
29/07/2023 00:00,,0,0,
29/07/2023 00:00,AUN,0,0,
29/07/2023 00:00,BNR,0,0,
29/07/2023 00:00,BIR,1621.2,8,
29/07/2023 00:00,BS,0,0,
29/07/2023 00:00,BZ,0,0,
29/07/2023 00:00,CCS,0,0,
29/07/2023 00:00,CAD,1089.9,23,
29/07/2023 00:00,CG,3268.65,24,
29/07/2023 00:00,CMI,913.5,12,
29/07/2023 00:00,COQ,1097.25,28,
29/07/2023 00:00,EC,0,0,
29/07/2023 00:00,EG,0,0,
29/07/2023 00:00,ER,0,0,
29/07/2023 00:00,SFR,0,0,
29/07/2023 00:00,GAE,895.65,17,
29/07/2023 00:00,GUT,0,0,
29/07/2023 00:00,IQ,0,0,
29/07/2023 00:00,LH,0,0,
29/07/2023 00:00,MIX,57.75,4,
29/07/2023 00:00,PE,0,0,
29/07/2023 00:00,SG,0,0,
29/07/2023 00:00,TOD,831.6,8,
29/07/2023 00:00,TIN,357,1,
29/07/2023 00:00,TOR,44.1,2,
29/07/2023 00:00,TOTO,31.5,1,
29/07/2023 00:00,KFC,1.05,1,
29/07/2023 00:00,WSK,227.85,2,
29/07/2023 00:00,US,0,0,
29/07/2023 00:00,VE,0,0,
29/07/2023 00:00,VIN,0,0,
29/07/2023 00:00,WE,0,0,
30/07/2023 00:00,,0,0,
30/07/2023 00:00,,0,0,
30/07/2023 00:00,AUN,0,0,
30/07/2023 00:00,BNR,0,0,
30/07/2023 00:00,BIR,1621.2,8,
30/07/2023 00:00,BS,0,0,
30/07/2023 00:00,BZ,0,0,
30/07/2023 00:00,CCS,0,0,
30/07/2023 00:00,CAD,823.2,22,
30/07/2023 00:00,CG,3265.5,23,
30/07/2023 00:00,CMI,896.7,12,
30/07/2023 00:00,COQ,1097.25,28,
30/07/2023 00:00,EC,0,0,
30/07/2023 00:00,EG,0,0,
30/07/2023 00:00,ER,0,0,
30/07/2023 00:00,SFR,0,0,
30/07/2023 00:00,GAE,895.65,16,
30/07/2023 00:00,GUT,0,0,
30/07/2023 00:00,IQ,0,0,
30/07/2023 00:00,LH,0,0,
30/07/2023 00:00,MIX,57.75,4,
30/07/2023 00:00,PE,0,0,
30/07/2023 00:00,SG,0,0,
30/07/2023 00:00,TOD,1267.35,10,
30/07/2023 00:00,TIN,357,1,
30/07/2023 00:00,TOR,44.1,2,
30/07/2023 00:00,TOTO,175.35,2,
30/07/2023 00:00,KFC,1.05,2,
30/07/2023 00:00,WSK,227.85,2,
30/07/2023 00:00,US,0,0,
30/07/2023 00:00,VE,0,0,
30/07/2023 00:00,VIN,0,0,
30/07/2023 00:00,WE,0,0,
31/07/2023 00:00,,0,0,
31/07/2023 00:00,,0,0,
31/07/2023 00:00,AUN,0,0,
31/07/2023 00:00,BNR,0,0,
31/07/2023 00:00,BIR,1731.45,8,
31/07/2023 00:00,BS,0,0,
31/07/2023 00:00,BZ,0,0,
31/07/2023 00:00,CCS,0,0,
31/07/2023 00:00,CAD,702.45,23,
31/07/2023 00:00,CG,3257.1,23,
31/07/2023 00:00,CMI,896.7,12,
31/07/2023 00:00,COQ,1097.25,28,
31/07/2023 00:00,EC,0,0,
31/07/2023 00:00,EG,0,0,
31/07/2023 00:00,ER,0,0,
31/07/2023 00:00,SFR,0,0,
31/07/2023 00:00,GAE,933.45,17,
31/07/2023 00:00,GUT,0,0,
31/07/2023 00:00,IQ,0,0,
31/07/2023 00:00,LH,0,0,
31/07/2023 00:00,MIX,57.75,4,
31/07/2023 00:00,PE,0,0,
31/07/2023 00:00,SG,0,0,
31/07/2023 00:00,TOD,1323,11,
31/07/2023 00:00,TIN,357,1,
31/07/2023 00:00,TOR,44.1,2,
31/07/2023 00:00,TOTO,175.35,2,
31/07/2023 00:00,KFC,1.05,1,
31/07/2023 00:00,WSK,227.85,2,
31/07/2023 00:00,US,0,0,
31/07/2023 00:00,VE,0,0,
31/07/2023 00:00,VIN,0,0,
31/07/2023 00:00,WE,0,0,
01/08/2023 00:00,,0,0,
01/08/2023 00:00,,0,0,
01/08/2023 00:00,AUN,0,0,
01/08/2023 00:00,BNR,0,0,
01/08/2023 00:00,BIR,1621.2,8,
01/08/2023 00:00,BS,0,0,
01/08/2023 00:00,BZ,0,0,
01/08/2023 00:00,CCS,0,0,
01/08/2023 00:00,CAD,712.95,22,
01/08/2023 00:00,CG,3394.65,24,
01/08/2023 00:00,CMI,95.55,10,
01/08/2023 00:00,COQ,1124.55,26,
01/08/2023 00:00,EC,0,0,
01/08/2023 00:00,EG,0,0,
01/08/2023 00:00,ER,0,0,
01/08/2023 00:00,SFR,0,0,
01/08/2023 00:00,GAE,1123.5,18,
01/08/2023 00:00,GUT,0,0,
01/08/2023 00:00,IQ,0,0,
01/08/2023 00:00,LH,0,0,
01/08/2023 00:00,MIX,57.75,4,
01/08/2023 00:00,PE,0,0,
01/08/2023 00:00,SG,0,0,
01/08/2023 00:00,TOD,1323,11,
01/08/2023 00:00,TIN,357,1,
01/08/2023 00:00,TOR,44.1,2,
01/08/2023 00:00,TOTO,175.35,2,
01/08/2023 00:00,KFC,1.05,2,
01/08/2023 00:00,WSK,227.85,2,
01/08/2023 00:00,US,0,0,
01/08/2023 00:00,VE,0,0,
01/08/2023 00:00,VIN,0,0,
01/08/2023 00:00,WE,0,0,
02/08/2023 00:00,,0,0,
02/08/2023 00:00,,0,0,
02/08/2023 00:00,AUN,0,0,
02/08/2023 00:00,BNR,0,0,
02/08/2023 00:00,BIR,1621.2,8,
02/08/2023 00:00,BS,0,0,
02/08/2023 00:00,BZ,0,0,
02/08/2023 00:00,CCS,0,0,
02/08/2023 00:00,CAD,759.15,22,
02/08/2023 00:00,CG,3394.65,24,
02/08/2023 00:00,CMI,95.55,10,
02/08/2023 00:00,COQ,1173.9,26,
02/08/2023 00:00,EC,0,0,
02/08/2023 00:00,EG,0,0,
02/08/2023 00:00,ER,0,0,
02/08/2023 00:00,SFR,0,0,
02/08/2023 00:00,GAE,1349.25,19,
02/08/2023 00:00,GUT,0,0,
02/08/2023 00:00,IQ,0,0,
02/08/2023 00:00,LH,0,0,
02/08/2023 00:00,MIX,57.75,4,
02/08/2023 00:00,PE,0,0,
02/08/2023 00:00,SG,0,0,
02/08/2023 00:00,TOD,1323,11,
02/08/2023 00:00,TIN,357,1,
02/08/2023 00:00,TOR,44.1,2,
02/08/2023 00:00,TOTO,175.35,2,
02/08/2023 00:00,KFC,1.05,4,
02/08/2023 00:00,WSK,227.85,2,
02/08/2023 00:00,US,0,0,
02/08/2023 00:00,VE,0,0,
02/08/2023 00:00,VIN,0,0,
02/08/2023 00:00,WE,0,0,
03/08/2023 00:00,,0,0,
03/08/2023 00:00,,0,0,
03/08/2023 00:00,AUN,0,0,
03/08/2023 00:00,BNR,0,0,
03/08/2023 00:00,BIR,1621.2,8,
03/08/2023 00:00,BS,0,0,
03/08/2023 00:00,BZ,0,0,
03/08/2023 00:00,CCS,0,0,
03/08/2023 00:00,CAD,750.75,19,
03/08/2023 00:00,CG,3257.1,23,
03/08/2023 00:00,CMI,102.9,10,
03/08/2023 00:00,COQ,1198.05,29,
03/08/2023 00:00,EC,0,0,
03/08/2023 00:00,EG,0,0,
03/08/2023 00:00,ER,0,0,
03/08/2023 00:00,SFR,0,0,
03/08/2023 00:00,GAE,1588.65,20,
03/08/2023 00:00,GUT,0,0,
03/08/2023 00:00,IQ,0,0,
03/08/2023 00:00,LH,0,0,
03/08/2023 00:00,MIX,57.75,4,
03/08/2023 00:00,PE,0,0,
03/08/2023 00:00,SG,0,0,
03/08/2023 00:00,TOD,1323,11,
03/08/2023 00:00,TIN,357,1,
03/08/2023 00:00,TOR,44.1,2,
03/08/2023 00:00,TOTO,175.35,2,
03/08/2023 00:00,KFC,1.05,2,
03/08/2023 00:00,WSK,227.85,2,
03/08/2023 00:00,US,0,0,
03/08/2023 00:00,VE,0,0,
03/08/2023 00:00,VIN,0,0,
03/08/2023 00:00,WE,0,0,
04/08/2023 00:00,,0,0,
04/08/2023 00:00,,0,0,
04/08/2023 00:00,AUN,0,0,
04/08/2023 00:00,BNR,0,0,
04/08/2023 00:00,BIR,1686.3,8,
04/08/2023 00:00,BS,0,0,
04/08/2023 00:00,BZ,0,0,
04/08/2023 00:00,CCS,0,0,
04/08/2023 00:00,CAD,690.9,19,
04/08/2023 00:00,CG,3032.4,22,
04/08/2023 00:00,CMI,95.55,10,
04/08/2023 00:00,COQ,1229.55,29,
04/08/2023 00:00,EC,0,0,
04/08/2023 00:00,EG,0,0,
04/08/2023 00:00,ER,0,0,
04/08/2023 00:00,SFR,0,0,
04/08/2023 00:00,GAE,1438.5,22,
04/08/2023 00:00,GUT,0,0,
04/08/2023 00:00,IQ,0,0,
04/08/2023 00:00,LH,0,0,
04/08/2023 00:00,MIX,57.75,4,
04/08/2023 00:00,PE,0,0,
04/08/2023 00:00,SG,0,0,
04/08/2023 00:00,TOD,1323,11,
04/08/2023 00:00,TIN,357,1,
04/08/2023 00:00,TOR,44.1,2,
04/08/2023 00:00,TOTO,175.35,2,
04/08/2023 00:00,KFC,1.05,2,
04/08/2023 00:00,WSK,227.85,2,
04/08/2023 00:00,US,0,0,
04/08/2023 00:00,VE,0,0,
04/08/2023 00:00,VIN,0,0,
04/08/2023 00:00,WE,0,0,
05/08/2023 00:00,,0,0,
05/08/2023 00:00,,0,0,
05/08/2023 00:00,AUN,0,0,
05/08/2023 00:00,BNR,0,0,
05/08/2023 00:00,BIR,1706.25,10,
05/08/2023 00:00,BS,0,0,
05/08/2023 00:00,BZ,0,0,
05/08/2023 00:00,CCS,0,0,
05/08/2023 00:00,CAD,633.15,17,
05/08/2023 00:00,CG,2439.15,20,
05/08/2023 00:00,CMI,95.55,10,
05/08/2023 00:00,COQ,1255.8,30,
05/08/2023 00:00,EC,0,0,
05/08/2023 00:00,EG,0,0,
05/08/2023 00:00,ER,0,0,
05/08/2023 00:00,SFR,0,0,
05/08/2023 00:00,GAE,1340.85,20,
05/08/2023 00:00,GUT,0,0,
05/08/2023 00:00,IQ,0,0,
05/08/2023 00:00,LH,0,0,
05/08/2023 00:00,MIX,57.75,4,
05/08/2023 00:00,PE,0,0,
05/08/2023 00:00,SG,0,0,
05/08/2023 00:00,TOD,1323,11,
05/08/2023 00:00,TIN,357,1,
05/08/2023 00:00,TOR,44.1,2,
05/08/2023 00:00,TOTO,460.95,2,
05/08/2023 00:00,KFC,1.05,4,
05/08/2023 00:00,WSK,227.85,2,
05/08/2023 00:00,US,0,0,
05/08/2023 00:00,VE,0,0,
05/08/2023 00:00,VIN,0,0,
05/08/2023 00:00,WE,0,0,
06/08/2023 00:00,,0,0,
06/08/2023 00:00,,0,0,
06/08/2023 00:00,AUN,0,0,
06/08/2023 00:00,BNR,0,0,
06/08/2023 00:00,BIR,1791.3,11,
06/08/2023 00:00,BS,0,0,
06/08/2023 00:00,BZ,0,0,
06/08/2023 00:00,CCS,0,0,
06/08/2023 00:00,CAD,578.55,17,
06/08/2023 00:00,CG,1929.9,20,
06/08/2023 00:00,CMI,95.55,10,
06/08/2023 00:00,COQ,1221.15,30,
06/08/2023 00:00,EC,0,0,
06/08/2023 00:00,EG,0,0,
06/08/2023 00:00,ER,0,0,
06/08/2023 00:00,SFR,0,0,
06/08/2023 00:00,GAE,1452.15,20,
06/08/2023 00:00,GUT,0,0,
06/08/2023 00:00,IQ,0,0,
06/08/2023 00:00,LH,0,0,
06/08/2023 00:00,MIX,57.75,4,
06/08/2023 00:00,PE,0,0,
06/08/2023 00:00,SG,0,0,
06/08/2023 00:00,TOD,1323,11,
06/08/2023 00:00,TIN,357,1,
06/08/2023 00:00,TOR,44.1,2,
06/08/2023 00:00,TOTO,564.9,4,
06/08/2023 00:00,KFC,1.05,2,
06/08/2023 00:00,WSK,227.85,2,
06/08/2023 00:00,US,0,0,
06/08/2023 00:00,VE,0,0,
06/08/2023 00:00,VIN,0,0,
06/08/2023 00:00,WE,0,0,
07/08/2023 00:00,,0,0,
07/08/2023 00:00,,0,0,
07/08/2023 00:00,AUN,0,0,
07/08/2023 00:00,BNR,0,0,
07/08/2023 00:00,BIR,1791.3,11,
07/08/2023 00:00,BS,0,0,
07/08/2023 00:00,BZ,0,0,
07/08/2023 00:00,CCS,0,0,
07/08/2023 00:00,CAD,621.6,16,
07/08/2023 00:00,CG,1986.6,22,
07/08/2023 00:00,CMI,229.95,10,
07/08/2023 00:00,COQ,1221.15,30,
07/08/2023 00:00,EC,0,0,
07/08/2023 00:00,EG,0,0,
07/08/2023 00:00,ER,0,0,
07/08/2023 00:00,SFR,0,0,
07/08/2023 00:00,GAE,1303.05,19,
07/08/2023 00:00,GUT,0,0,
07/08/2023 00:00,IQ,0,0,
07/08/2023 00:00,LH,0,0,
07/08/2023 00:00,MIX,57.75,4,
07/08/2023 00:00,PE,0,0,
07/08/2023 00:00,SG,0,0,
07/08/2023 00:00,TOD,1759.8,13,
07/08/2023 00:00,TIN,357,1,
07/08/2023 00:00,TOR,44.1,2,
07/08/2023 00:00,TOTO,564.9,4,
07/08/2023 00:00,KFC,1.05,2,
07/08/2023 00:00,WSK,227.85,2,
07/08/2023 00:00,US,0,0,
07/08/2023 00:00,VE,0,0,
07/08/2023 00:00,VIN,0,0,
07/08/2023 00:00,WE,0,0,
08/08/2023 00:00,,0,0,
08/08/2023 00:00,,0,0,
08/08/2023 00:00,AUN,0,0,
08/08/2023 00:00,BNR,0,0,
08/08/2023 00:00,BIR,1791.3,11,
08/08/2023 00:00,BS,0,0,
08/08/2023 00:00,BZ,0,0,
08/08/2023 00:00,CCS,0,0,
08/08/2023 00:00,CAD,631.05,16,
08/08/2023 00:00,CG,2118.9,20,
08/08/2023 00:00,CMI,257.25,10,
08/08/2023 00:00,COQ,1221.15,30,
08/08/2023 00:00,EC,0,0,
08/08/2023 00:00,EG,0,0,
08/08/2023 00:00,ER,0,0,
08/08/2023 00:00,SFR,0,0,
08/08/2023 00:00,GAE,1303.05,18,
08/08/2023 00:00,GUT,0,0,
08/08/2023 00:00,IQ,0,0,
08/08/2023 00:00,LH,0,0,
08/08/2023 00:00,MIX,57.75,4,
08/08/2023 00:00,PE,0,0,
08/08/2023 00:00,SG,0,0,
08/08/2023 00:00,TOD,1821.75,13,
08/08/2023 00:00,TIN,357,1,
08/08/2023 00:00,TOR,16.8,1,
08/08/2023 00:00,TOTO,564.9,4,
08/08/2023 00:00,KFC,1.05,4,
08/08/2023 00:00,WSK,42,1,
08/08/2023 00:00,US,0,0,
08/08/2023 00:00,VE,0,0,
08/08/2023 00:00,VIN,0,0,
08/08/2023 00:00,WE,0,0,
09/08/2023 00:00,,0,0,
09/08/2023 00:00,,0,0,
09/08/2023 00:00,AUN,0,0,
09/08/2023 00:00,BNR,0,0,
09/08/2023 00:00,BIR,2170.35,11,
09/08/2023 00:00,BS,0,0,
09/08/2023 00:00,BZ,0,0,
09/08/2023 00:00,CCS,0,0,
09/08/2023 00:00,CAD,630,14,
09/08/2023 00:00,CG,1891.05,17,
09/08/2023 00:00,CMI,195.3,10,
09/08/2023 00:00,COQ,1221.15,30,
09/08/2023 00:00,EC,0,0,
09/08/2023 00:00,EG,0,0,
09/08/2023 00:00,ER,0,0,
09/08/2023 00:00,SFR,0,0,
09/08/2023 00:00,GAE,1113,16,
09/08/2023 00:00,GUT,0,0,
09/08/2023 00:00,IQ,0,0,
09/08/2023 00:00,LH,0,0,
09/08/2023 00:00,MIX,57.75,4,
09/08/2023 00:00,PE,0,0,
09/08/2023 00:00,SG,0,0,
09/08/2023 00:00,TOD,1920.45,13,
09/08/2023 00:00,TIN,357,1,
09/08/2023 00:00,TOR,12.6,1,
09/08/2023 00:00,TOTO,564.9,4,
09/08/2023 00:00,KFC,1.05,2,
09/08/2023 00:00,WSK,42,1,
09/08/2023 00:00,US,0,0,
09/08/2023 00:00,VE,0,0,
09/08/2023 00:00,VIN,0,0,
09/08/2023 00:00,WE,0,0,
10/08/2023 00:00,,0,0,
10/08/2023 00:00,,0,0,
10/08/2023 00:00,AUN,0,0,
10/08/2023 00:00,BNR,0,0,
10/08/2023 00:00,BIR,1791.3,11,
10/08/2023 00:00,BS,0,0,
10/08/2023 00:00,BZ,0,0,
10/08/2023 00:00,CCS,0,0,
10/08/2023 00:00,CAD,711.9,14,
10/08/2023 00:00,CG,2617.65,22,
10/08/2023 00:00,CMI,191.1,10,
10/08/2023 00:00,COQ,1237.95,31,
10/08/2023 00:00,EC,0,0,
10/08/2023 00:00,EG,0,0,
10/08/2023 00:00,ER,0,0,
10/08/2023 00:00,SFR,0,0,
10/08/2023 00:00,GAE,1033.2,17,
10/08/2023 00:00,GUT,181.65,1,
10/08/2023 00:00,IQ,0,0,
10/08/2023 00:00,LH,0,0,
10/08/2023 00:00,MIX,57.75,4,
10/08/2023 00:00,PE,0,0,
10/08/2023 00:00,SG,0,0,
10/08/2023 00:00,TOD,1986.6,14,
10/08/2023 00:00,TIN,357,1,
10/08/2023 00:00,TOR,12.6,1,
10/08/2023 00:00,TOTO,564.9,4,
10/08/2023 00:00,KFC,1.05,2,
10/08/2023 00:00,WSK,42,1,
10/08/2023 00:00,US,0,0,
10/08/2023 00:00,VE,0,0,
10/08/2023 00:00,VIN,0,0,
10/08/2023 00:00,WE,0,0,
11/08/2023 00:00,,0,0,
11/08/2023 00:00,,0,0,
11/08/2023 00:00,AUN,0,0,
11/08/2023 00:00,BNR,0,0,
11/08/2023 00:00,BIR,1791.3,11,
11/08/2023 00:00,BS,0,0,
11/08/2023 00:00,BZ,0,0,
11/08/2023 00:00,CCS,0,0,
11/08/2023 00:00,CAD,736.05,13,
11/08/2023 00:00,CG,3682.35,23,
11/08/2023 00:00,CMI,139.65,11,
11/08/2023 00:00,COQ,1221.15,31,
11/08/2023 00:00,EC,0,0,
11/08/2023 00:00,EG,0,0,
